student_id,province,region_group,user_type,staple_tags,taste_tags,food_keywords,service_tags,normalized_staple_tags,normalized_taste_tags,normalized_food_tags,normalized_service_tags,preference_tags,budget_min,budget_max,waiting_tolerance_minutes,breakfast_arrival_minute,lunch_arrival_minute,dinner_arrival_minute
BJTU2025-JX-051,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,25,11,54,41,45
BJTU2025-JX-052,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,26,10,29,46,35
BJTU2025-JX-053,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,21,11,35,22,19
BJTU2025-JX-054,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,24,12,48,21,50
BJTU2025-JX-055,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,21,8,20,41,32
BJTU2025-JX-056,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,24,4,18,37,54
BJTU2025-JX-057,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,18,10,37,50,46
BJTU2025-JX-058,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,22,10,42,42,41
BJTU2025-JX-059,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,28,8,42,53,57
BJTU2025-JX-060,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,22,11,27,35,47
BJTU2025-JX-061,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,25,14,10,47,35
BJTU2025-JX-062,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,18,27,5,30,34,43
BJTU2025-JX-063,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,22,8,37,35,50
BJTU2025-JX-064,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,26,10,17,25,42
BJTU2025-JX-065,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,22,15,37,61,46
BJTU2025-JX-066,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,28,8,29,58,48
BJTU2025-JX-067,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,22,8,57,46,46
BJTU2025-JX-068,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,23,11,18,37,47
BJTU2025-JX-069,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,22,12,44,34,59
BJTU2025-JX-070,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,27,10,45,43,34
BJTU2025-JX-071,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,22,16,45,32,41
BJTU2025-JX-072,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,23,16,37,32,30
BJTU2025-JX-073,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,15,29,6,39,55,33
BJTU2025-JX-074,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,25,9,56,43,58
BJTU2025-JX-075,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,22,13,40,57,41
BJTU2025-JX-076,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,21,9,21,37,38
BJTU2025-JX-077,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,23,15,30,23,54
BJTU2025-JX-078,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,23,11,33,42,47
BJTU2025-JX-079,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,26,11,38,44,36
BJTU2025-JX-080,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,21,15,36,46,35
BJTU2025-JX-081,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,20,16,45,32,50
BJTU2025-JX-082,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,15,16,37,39,24
BJTU2025-JX-083,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,26,10,28,42,57
BJTU2025-JX-084,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,23,13,33,35,65
BJTU2025-JX-085,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,20,9,28,48,73
BJTU2025-JX-086,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,8,14,11,37,47,38
BJTU2025-JX-087,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,27,9,39,36,51
BJTU2025-JX-088,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,16,16,57,31,36
BJTU2025-JX-089,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,8,17,16,49,33,45
BJTU2025-JX-090,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,26,15,52,56,43
BJTU2025-JX-091,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,28,12,36,35,33
BJTU2025-JX-092,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,24,4,41,44,58
BJTU2025-JX-093,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,21,9,31,48,44
BJTU2025-JX-094,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,24,16,24,50,39
BJTU2025-JX-095,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,27,14,28,24,42
BJTU2025-JX-096,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,20,11,14,29,45
BJTU2025-JX-097,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,22,15,27,10,27
BJTU2025-JX-098,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,18,11,45,46,37
BJTU2025-JX-099,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,18,16,21,36,28
BJTU2025-JX-100,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,22,9,37,20,20
BJTU2025-JX-101,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,17,18,60,7,60
BJTU2025-JX-102,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,22,10,20,54,38
BJTU2025-JX-103,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,15,31,4,54,50,43
BJTU2025-JX-104,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,23,13,47,40,41
BJTU2025-JX-105,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,18,8,40,42,26
BJTU2025-JX-106,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,18,27,7,12,50,35
BJTU2025-JX-107,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,20,9,45,34,46
BJTU2025-JX-108,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,22,10,55,45,41
BJTU2025-JX-109,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,22,8,22,49,20
BJTU2025-JX-110,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,24,15,47,23,70
BJTU2025-JX-111,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,24,15,46,25,32
BJTU2025-JX-112,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,24,9,41,37,29
BJTU2025-JX-113,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,18,15,40,51,38
BJTU2025-JX-114,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,24,10,31,40,62
BJTU2025-JX-115,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,27,11,27,11,28
BJTU2025-JX-116,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,22,13,40,43,56
BJTU2025-JX-117,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,7,13,15,46,27,48
BJTU2025-JX-118,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,21,14,39,47,55
BJTU2025-JX-119,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,23,15,33,34,46
BJTU2025-JX-120,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,23,15,56,39,69
BJTU2025-JX-121,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,24,12,41,47,40
BJTU2025-JX-122,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,24,9,33,37,49
BJTU2025-JX-123,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,20,12,29,48,31
BJTU2025-JX-124,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,23,8,32,60,32
BJTU2025-JX-125,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,23,10,60,34,32
BJTU2025-JX-126,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,23,11,49,61,60
BJTU2025-JX-127,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,15,30,6,36,48,37
BJTU2025-JX-128,江西,华东/皖赣,BUDGET_SENSITIVE,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,18,13,28,29,34
BJTU2025-JX-129,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,19,12,33,44,54
BJTU2025-JX-130,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,20,15,26,37,41
BJTU2025-JX-131,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,16,25,8,28,34,46
BJTU2025-JX-132,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,22,12,27,50,37
BJTU2025-JX-133,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,18,30,8,26,39,45
BJTU2025-JX-134,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,24,8,34,28,46
BJTU2025-JX-135,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,15,30,8,34,50,58
BJTU2025-JX-136,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,16,25,5,52,39,39
BJTU2025-JX-137,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,21,9,21,37,35
BJTU2025-JX-138,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,21,12,43,49,33
BJTU2025-JX-139,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,11,23,10,48,46,49
BJTU2025-JX-140,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,22,9,33,40,43
BJTU2025-JX-141,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,22,12,43,30,64
BJTU2025-JX-142,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,14,23,11,38,43,53
BJTU2025-JX-143,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,23,10,49,38,54
BJTU2025-JX-144,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,10,20,13,35,38,48
BJTU2025-JX-145,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,16,28,4,48,61,45
BJTU2025-JX-146,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,21,16,49,52,59
BJTU2025-JX-147,江西,华东/皖赣,HURRY,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,13,29,6,49,35,67
BJTU2025-JX-148,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,9,22,12,31,38,49
BJTU2025-JX-149,江西,华东/皖赣,STUDENT,米饭为主,香辣|咸鲜,米饭|辣椒|瓦罐汤,米饭窗口|香辣可选,米饭,辣味|咸鲜,米饭|辣味|汤类,米饭|辣味,米饭|辣味|咸鲜|汤类,12,26,12,50,70,35
